node_id,article,article_num,chapter,clause_id,content,enriched_content,section_path,source,title
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:420,第16章 固定式碳氢化合物气体探测系统,16,第16章 固定式碳氢化合物气体探测系统,FSS Code/16.2.2.3,"2.2.3.1 气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。

2.2.3.2 在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。

2.2.3.3 当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。

2.2.3.4 气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)",,16.2.2.3,FSS Code,2.2.3 气体探测设备
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:421,第16章 固定式碳氢化合物气体探测系统,16,第16章 固定式碳氢化合物气体探测系统,FSS Code/16.2.2.3.1,气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。,"[上级条款 FSS Code/16.2.2.3 2.2.3 气体探测设备] 2.2.3.1 气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。

2.2.3.2 在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。

2.2.3.3 当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。

2.2.3.4 气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)

[本条款] 气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。",16.2.2.3.1,FSS Code,16.2.2.3.1
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:422,第16章 固定式碳氢化合物气体探测系统,16,第16章 固定式碳氢化合物气体探测系统,FSS Code/16.2.2.3.2,在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。,"[上级条款 FSS Code/16.2.2.3 2.2.3 气体探测设备] 2.2.3.1 气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。

2.2.3.2 在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。

2.2.3.3 当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。

2.2.3.4 气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)

[本条款] 在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。",16.2.2.3.2,FSS Code,16.2.2.3.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:423,第16章 固定式碳氢化合物气体探测系统,16,第16章 固定式碳氢化合物气体探测系统,FSS Code/16.2.2.3.3,当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。,"[上级条款 FSS Code/16.2.2.3 2.2.3 气体探测设备] 2.2.3.1 气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。

2.2.3.2 在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。

2.2.3.3 当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。

2.2.3.4 气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)

[本条款] 当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。",16.2.2.3.3,FSS Code,16.2.2.3.3
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:424,第16章 固定式碳氢化合物气体探测系统,16,第16章 固定式碳氢化合物气体探测系统,FSS Code/16.2.2.3.4,"气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)","[上级条款 FSS Code/16.2.2.3 2.2.3 气体探测设备] 2.2.3.1 气体探测设备应设计为从每个被保护处所内的每一取样管路进行取样和分析，相继间隔不超过  $30\mathrm{min}$ 。

2.2.3.2 在固定式系统发生故障或进行系统调试时，应提供能使用便携式仪器进行测量的措施。在系统发生故障时，应按程序继续使用便携式仪器监测空气并记录测量结果。

2.2.3.3 当指定处所内的气体浓度达到预设值，而该值不应高于可燃下限的  $30\%$  等效值时，货物控制室、驾驶室和分析设备应触发听觉和视觉报警。

2.2.3.4 气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)

[本条款] 气体探测设备应设计为可易于进行测试和校准的设备。”

MSC403 (96)",16.2.2.3.4,FSS Code,16.2.2.3.4
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:425,第17章 直升机设施泡沫消防设备,17,第17章 直升机设施泡沫消防设备,FSS Code/17.1,本章详细描述了公约第 II-2 章要求用于直升机甲板和直升机降落区域保护的泡沫消防设备的规格。,,17.1,FSS Code,1 适用范围
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:426,第17章 直升机设施泡沫消防设备,17,第17章 直升机设施泡沫消防设备,FSS Code/17.2,"2.1 D值系指直升机机翼在转动时用于评估直升机甲板的直升机最大尺寸。该值确定泡沫供给所需的面积。

2.2 甲板一体式泡沫喷嘴系指直升机甲板内嵌入的或嵌于其上的泡沫喷嘴。

2.3 发泡支管系指用于制造和释放泡沫的管型吸气喷嘴，通常只能以直线水流释放。

2.4 直升机降落区域的定义同SOLAS第II-2/3.57条。

2.5 直升机甲板的定义同SOLAS第II-2/3.26条。

2.6 软管卷盘泡沫站系指装有发泡支管和不可折软管的软管卷盘，与固定式泡沫比例混合器和固定式泡沫浓缩液罐装在同一框架上。

2.7 泡沫炮站系指自吸式或与单独的固定式泡沫比例混合器和固定式泡沫浓缩液罐装在同一框架上的泡沫炮。

2.8 无障碍区域系指起飞和着陆区域，该区域完全包括安全降落区域并延伸至少  $210^{\circ}$ ，在此区域内只允许规定的障碍物。

2.9 有限障碍区域系指起飞和着陆区域外、从直升机甲板向外延伸  $150^{\circ}$  的区域，在此区域允许有限高度的物体。",,17.2,FSS Code,2 定义
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:427,第17章 直升机设施泡沫消防设备,17,第17章 直升机设施泡沫消防设备,FSS Code/17.2.2,有限障碍区域系指起飞和着陆区域外、从直升机甲板向外延伸  $150^{\circ}$  的区域，在此区域允许有限高度的物体。,"[上级条款 FSS Code/17.2 2 定义] 2.1 D值系指直升机机翼在转动时用于评估直升机甲板的直升机最大尺寸。该值确定泡沫供给所需的面积。

2.2 甲板一体式泡沫喷嘴系指直升机甲板内嵌入的或嵌于其上的泡沫喷嘴。

2.3 发泡支管系指用于制造和释放泡沫的管型吸气喷嘴，通常只能以直线水流释放。

2.4 直升机降落区域的定义同SOLAS第II-2/3.57条。

2.5 直升机甲板的定义同SOLAS第II-2/3.26条。

2.6 软管卷盘泡沫站系指装有发泡支管和不可折软管的软管卷盘，与固定式泡沫比例混合器和固定式泡沫浓缩液罐装在同一框架上。

2.7 泡沫炮站系指自吸式或与单独的固定式泡沫比例混合器和固定式泡沫浓缩液罐装在同一框

[本条款] 有限障碍区域系指起飞和着陆区域外、从直升机甲板向外延伸  $150^{\circ}$  的区域，在此区域允许有限高度的物体。",17.2.2,FSS Code,17.2.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:428,第17章 直升机设施泡沫消防设备,17,第17章 直升机设施泡沫消防设备,FSS Code/17.3,"3.1 系统应能手动释放，并可布置为自动释放。

3.2 对于直升机甲板，泡沫系统应包括至少两个固定式泡沫炮或甲板一体式泡沫喷嘴。此外，应设有至少两个装有发泡支管和足够到达直升机甲板任何区域的不可折软管的软管卷盘。最小泡沫系统释放率应由D值面积乘以  $6l / \mathrm{min} / \mathrm{m}^2$  确定。甲板一体式泡沫喷嘴系统的最小泡沫系统释放率应由直升机甲板总面积乘以  $6l / \mathrm{min} / \mathrm{m}^2$  确定。每个炮应能至少提供最小泡沫系统释放率的  $50\%$  ，但不小于  $500l / \mathrm{min}$  。每个软管卷盘的最小释放率应至少为400 $l / \mathrm{min}$  。泡沫浓缩液的量应足够使所有连接的释放设备运行至少  $5\mathrm{min}$  。

3.3 如安装泡沫炮，从该炮至所保护区域最远端的距离应不大于该炮在静止空气中射程的  $75\%$  。

3.4 对于直升机降落区域，应至少设有两个手提式泡沫枪或两个软管卷盘泡沫站，每个泡沫枪或泡沫站都能按下表以最小泡沫混合液释放率释放。

<table><tr><td>类别</td><td>直升机总长（D值）</td><td>最小泡沫混合液释放率（l/min）</td></tr><tr><td>H1</td><td>15 m以下但不包括15 m</td><td>250</td></tr><tr><td>H2</td><td>15 m以上24 m以下但不包括24 m</td><td>500</td></tr><tr><td>H3</td><td>24 m以上35 m以下但不包括35 m</td><td>800</td></tr></table>

泡沫浓缩液的量应足够使所有连接的释放设备运行至少  $10\mathrm{min}$  。对于装有甲板泡沫系统的液货船，主管机关可在顾及所使用的泡沫浓缩液类型的情况下考虑替代布置。

3.5 能起动必要的泵和打开操作所需的阀门，包括消防总管系统的手动释放站，如用于供水，应位于每个泡沫炮和软管卷盘。此外，在受保护位置应设有中央手动释放站。泡沫系统应设计为在启动  $30\mathrm{s}$  内从任何连接的释放设备以额定流量和设计压力释放泡沫。

3.6 任何手动释放站的启动应使泡沫混合液开始流向所有连接的软管卷盘、泡沫炮和甲板一体式泡沫喷嘴。

3.7 系统及其部件应设计成承受开敞甲板通常会遇到的环境温度变化、振动、潮湿、冲击和腐蚀，并且其制造和试验应使主管机关满意。

3.8 同时释放泡沫的所有软管卷盘和炮应有至少  $15\mathrm{m}$  的最小喷嘴射程。基于喷嘴能够熄灭直升机甲板设计针对的最大尺寸直升机火灾的试验验证，甲板一体式泡沫喷嘴的释放压力、流速和释放模式应使主管机关满意。

3.9 泡沫炮、发泡支管、甲板一体式泡沫喷嘴和接口应由黄铜、青铜或不锈钢制成。管路、附件和相关部件（垫圈除外）应设计成承受  $925^{\circ}\mathrm{C}$  的温度。

3.10 泡沫浓缩液应被证明有效熄灭航空燃油泄漏火灾并应符合不低于本组织接受的性能标准的标准。①如果泡沫储存柜位于露天甲板，如适用，应对营运区域使用防冻泡沫浓缩液。

3.11 安装在起飞和着陆无障碍区域内的任何泡沫系统设备高度应不超过  $0.25 \mathrm{~m}$  。安装在有限障碍区域内的任何泡沫系统设备高度应不超过该区域内允许的物体高度。

3.12 所有手动释放站、泡沫炮站、软管卷盘泡沫站、软管卷盘和泡沫炮应设有无需穿过直升机甲板或直升机降落区域的进出通道。

3.13 如使用摆动式泡沫炮，应预先设定为以水雾模式释放泡沫，并能快速从摆动模式转为手动操作。

3.14 如安装流速达到  $1,000 \mathrm{~l} / \mathrm{min}$  的泡沫炮，该炮应配有吸气式喷嘴。如安装甲板一体式喷嘴系统，额外安装的软管卷盘应配有吸气式泡沫枪（泡沫支管）。只有在安装流速大于  $1,000 \mathrm{~l} / \mathrm{min}$  的泡沫炮时才允许（在炮和额外的软管卷盘上）使用非吸气式泡沫喷嘴。如只设有手提式泡沫枪或软管卷盘站，两者皆应配有吸气式泡沫枪（泡沫支管）。”",,17.3,FSS Code,3 直升机甲板和直升机降落区域的技术规格
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:429,第17章 直升机设施泡沫消防设备,17,第17章 直升机设施泡沫消防设备,FSS Code/17.3.3,"如安装流速达到  $1,000 \mathrm{~l} / \mathrm{min}$  的泡沫炮，该炮应配有吸气式喷嘴。如安装甲板一体式喷嘴系统，额外安装的软管卷盘应配有吸气式泡沫枪（泡沫支管）。只有在安装流速大于  $1,000 \mathrm{~l} / \mathrm{min}$  的泡沫炮时才允许（在炮和额外的软管卷盘上）使用非吸气式泡沫喷嘴。如只设有手提式泡沫枪或软管卷盘站，两者皆应配有吸气式泡沫枪（泡沫支管）。”",,17.3.3,FSS Code,17.3.3
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:790,第1条 适用范围①,1,A部分 通 则,SOLAS II-2/1.1,"1.1 除另有明文规定外，本章适用于2012年7月1日或以后建造的船舶。  
1.2 就本章而言：

1.1 建造的船舶系指安放龙骨或处于类似建造阶段的船舶；  
.2 所有船舶系指在2012年7月1日或以前或以后建造的船舶，不论其类型；  
3.3 无论何时建造的货船，一经改建成客船后，应视作在开始改建之日建造的客船。

1.3 就本章而言，类似建造阶段系指在此阶段：

.1 可辨认出某一具体船舶建造开始；和  
.2 该船业已开始的装配量至少为  $50 \mathrm{t}$ , 或为全部结构材料估算重量的  $1 \%$ , 取较小者。",,1.1,SOLAS II-2,1 适用范围
